filepath,emotion
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_dis_lo.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_dis_md.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_fea_hi.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_fea_lo.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_fea_md.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_hap_hi.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_hap_lo.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_hap_md.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_sad_hi.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_sad_lo.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_ieo_sad_md.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_iom_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1080_iom_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_iom_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_iom_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_iom_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1080_iom_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_ith_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1080_ith_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_ith_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_ith_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_ith_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1080_ith_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_its_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1080_its_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_its_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_its_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_its_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1080_its_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_iwl_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1080_iwl_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_iwl_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_iwl_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_iwl_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1080_iwl_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_iww_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1080_iww_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_iww_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_iww_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_iww_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1080_iww_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_mti_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1080_mti_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_mti_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_mti_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_mti_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1080_mti_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_tai_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1080_tai_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_tai_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_tai_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_tai_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1080_tai_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_tie_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1080_tie_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_tie_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_tie_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_tie_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1080_tie_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_tsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1080_tsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_tsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_tsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_tsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1080_tsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1080_wsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1080_wsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1080_wsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1080_wsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1080_wsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1080_wsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_dfa_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_dfa_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_dfa_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_dfa_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_dfa_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_dfa_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_ang_hi.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_ang_lo.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_ang_md.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_dis_hi.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_dis_lo.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_dis_md.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_fea_hi.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_fea_lo.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_fea_md.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_hap_hi.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_hap_lo.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_hap_md.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_sad_hi.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_sad_lo.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_ieo_sad_md.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_iom_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_iom_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_iom_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_iom_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_iom_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_iom_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_ith_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_ith_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_ith_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_ith_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_ith_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_ith_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_its_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_its_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_its_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_its_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_its_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_its_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_iwl_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_iwl_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_iwl_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_iwl_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_iwl_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_iwl_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_iww_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_iww_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_iww_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_iww_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_iww_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_iww_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_mti_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_mti_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_mti_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_mti_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_mti_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_mti_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_tai_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_tai_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_tai_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_tai_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_tai_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_tai_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_tie_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_tie_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_tie_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_tie_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_tie_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_tie_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_tsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_tsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_tsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_tsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_tsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_tsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1081_wsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1081_wsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1081_wsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1081_wsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1081_wsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1081_wsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_dfa_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_dfa_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_dfa_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_dfa_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_dfa_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_dfa_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_ang_hi.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_ang_lo.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_ang_md.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_dis_hi.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_dis_lo.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_dis_md.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_fea_hi.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_fea_lo.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_fea_md.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_hap_hi.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_hap_lo.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_hap_md.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_sad_hi.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_sad_lo.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_ieo_sad_md.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_iom_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_iom_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_iom_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_iom_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_iom_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_iom_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_ith_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_ith_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_ith_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_ith_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_ith_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_ith_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_its_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_its_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_its_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_its_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_its_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_its_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_iwl_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_iwl_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_iwl_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_iwl_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_iwl_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_iwl_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_iww_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_iww_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_iww_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_iww_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_iww_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_iww_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_mti_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_mti_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_mti_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_mti_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_mti_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_mti_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_tai_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_tai_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_tai_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_tai_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_tai_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_tai_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_tie_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_tie_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_tie_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_tie_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_tie_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_tie_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_tsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_tsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_tsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_tsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_tsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_tsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1082_wsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1082_wsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1082_wsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1082_wsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1082_wsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1082_wsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_dfa_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_dfa_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_dfa_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_dfa_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_dfa_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_dfa_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_ang_hi.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_ang_lo.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_ang_md.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_dis_hi.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_dis_lo.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_dis_md.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_fea_hi.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_fea_lo.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_fea_md.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_hap_hi.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_hap_lo.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_hap_md.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_sad_hi.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_sad_lo.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_ieo_sad_md.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_iom_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_iom_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_iom_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_iom_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_iom_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_iom_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_ith_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_ith_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_ith_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_ith_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_ith_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_ith_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_its_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_its_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_its_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_its_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_its_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_its_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_iwl_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_iwl_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_iwl_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_iwl_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_iwl_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_iwl_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_iww_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_iww_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_iww_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_iww_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_iww_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_iww_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_mti_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_mti_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_mti_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_mti_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_mti_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_mti_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_tai_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_tai_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_tai_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_tai_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_tai_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_tai_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_tie_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_tie_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_tie_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_tie_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_tie_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_tie_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_tsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_tsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_tsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_tsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_tsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_tsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1083_wsi_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1083_wsi_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1083_wsi_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1083_wsi_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1083_wsi_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1083_wsi_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1084_dfa_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1084_dfa_dis_xx.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1084_dfa_fea_xx.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1084_dfa_hap_xx.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1084_dfa_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1084_dfa_sad_xx.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_ang_hi.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_ang_lo.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_ang_md.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_dis_hi.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_dis_lo.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_dis_md.wav,disgust
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_fea_hi.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_fea_lo.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_fea_md.wav,fearful
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_hap_hi.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_hap_lo.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_hap_md.wav,happy
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_neu_xx.wav,neutral
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_sad_hi.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_sad_lo.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1084_ieo_sad_md.wav,sad
data/raw/crema_d/AudioWAV/crema_d_1084_iom_ang_xx.wav,angry
data/raw/crema_d/AudioWAV/crema_d_1084_iom_dis_xx.wav,disgust
